address,business_description,company_name,contact_url,decision,detail_url,hub_evidence,list_text,maps_url,phone,pool_source_file,reason,recurring_evidence,source_url,status,store_evidence,url
2220033 神奈川県横浜市港北区新横浜２丁目１５番１０号,【企業目標】 「情報技術発展の恩恵を社会の隅々にまで届けること」 【サービスのテーマ】 「ウェブの活用により中小企業を元気にする」 ウェブコンテンツ制作からウェブシステム開発までトータルに対応。御社に必要なIT・ウェブ活用の支援を総合的に行える技術力とノウハウが強みです。 アプテックは、ウェブ制作・ウェブシステム開発に関する技術やノウハウを幅広く持っていることが強みです。 各種ウェブサイトの制作から各種ウェブシステムの開発、そして、その運用まで企業活動に必要なIT・ウェブ活用の支援を総合的に行っています。 【アプテックのサービスメニュー】 ●ホームページの制作・運営支援 企業の「顔」となるホームページのデザイン制作からシステム開発まで行います。また、ビジネスや時代の変化に対応した最新の保守・運営支援サービスを提供しています。 ●ECサイトの構築・運用支援 日本で最も普及していると言われるECシステム構築ツール「EC-CUBE」を活用して、低コストで高機能のネットショップを構築し、その運用支援までトータルに提供しています。 ●業務用ウェブアプリケーション（ウェブシステム）の開発・運用支援 PHP／MySQLなどオープンソースのソフトウェアを活用して、御社のビジネスに役立つ低コストで高機能の各種ウェブアプリケーション（ウェブシステム）を開発し、その運用支援までトータルにサービス提供しています。 ●システム開発の技術支援（技術者常駐サービス） 基幹業務システムや組込みシステムの開発プロジェクトに対しても技術支援を行います。システムの要件定義から保守まで、あらゆる工程に対応できます。 ※サービスの詳しい内容や実績に関しては、特長・実績ページをご覧ください。 アナログ業務をデジタル化したいというお客様はもとより、既存の古いシステムの刷新を検討していらっしゃるお客様や、新たなビジネス領域に進出したいと考えているお客様、DX推進で悩まれているお客様も、ぜひ当社にご相談ください。 当社の豊富なノウハウと高い技術力で、お客様企業を元気にしていきます！ 所在地: 神奈川県川崎市多摩区 所在地: 神奈川県鎌倉市 所在地: 神奈川県横浜市磯子区 所在地: 神奈川県厚木市 所在地: 神奈川県鎌倉市,アプテック株式会社,,keep,,,,,代表者名 代表取締役 倉石 太郎,grip_ec_content_print.csv,,,https://db.grip.website/detail/6020001059185,MEOハブ候補,,https://apteq.jp/
〒110-0005 東京都台東区上野6-4-6御徒町センタ-2F,・コンピューターソフトウェアの開発 ・情報処理サービス業務および情報提供サービス業務 ・タレントの育成およびマネジメント業務 ・広告代理業および出版業 ・通信販売業務 ・各種イベントの企画・運営 ・前各号に附帯または関連する一切の業務,アメヨコネット株式会社,http://ameyokonet.jp/#contact,,,集客 / コンサルティング,,,03-5817-8550,daily_directory_enriched.csv,,管理 / コンサルティング,https://yuryoweb.com/company_info/%e3%82%a2%e3%83%a1%e3%83%a8%e3%82%b3%e3%83%8d%e3%83%83%e3%83%88%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,http://ameyokonet.jp/
〒267-0066 千葉県千葉市緑区あすみが丘9丁目45番地6,インターネット通販サイトの販売促進支援及び運営代行 ホームページの制作とシステム開発及び運営活用サポート 地域情報の紹介と集客サポート,アルゴノーツ株式会社,,,,Webマーケティング / webマーケティング / 集客 / コンサルティング / ブランディング,,,043-309-9040,daily_directory_enriched.csv,,代行 / サポート / コンサルティング,https://yuryoweb.com/company_info/%e3%82%a2%e3%83%ab%e3%82%b4%e3%83%8e%e3%83%bc%e3%83%84%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,https://argonauts-web.com/
〒230-0011 神奈川県横浜市鶴見区上末吉4-5-20,電子セット製造業界向け コスト計算/管理システム 日程管理システム プリント基板設計業界向け 業務管理システム 部品実装支援システム SMD用ランド/マスク設計ソフトウェア プリント回路設計用CADデータ変換システム プリント回路設計データ総合検査システム フットプリント形状管理システム カタログ検索システム 設計業務向けデザインレビューツール 各種部品（論理回路シンボル、フットプリント、シミュレーション）登録代行サービス 電気・電子機器関連の技術情報データベース構築サービス 設計環境の統合化に関するシステムコンサルティング CAE/CAD/CAMシステム運用コンサルティング CAE/CAD/CAMシステム立ち上げ支援サービス CAE/CAD/CAMデータ変換サービス 各種部品（論理回路シンボル、フットプリント、シミュレーション）変換サービ,アルターシステム株式会社,http://alter-net.co.jp/contact,,,集客 / コンサルティング,,,045-570-5960,daily_directory_enriched.csv,,運用 / 管理 / 代行 / サポート / コンサルティング,https://yuryoweb.com/company_info/%e3%82%a2%e3%83%ab%e3%82%bf%e3%83%bc%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,http://alter-net.co.jp/
〒176-0001 東京都練馬区練馬1-20-8 日建練馬ビル2F,,アロマネット株式会社,https://www.aromanet.co.jp/contact.html,,,Webマーケティング / webマーケティング / 集客 / SNS運用,,,03-6767-1111,daily_directory_enriched.csv,,運用,https://yuryoweb.com/company_info/%e3%82%a2%e3%83%ad%e3%83%9e%e3%83%8d%e3%83%83%e3%83%88%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,https://www.aromanet.co.jp/
〒216-0003 神奈川県川崎市宮前区有馬2丁目12-11-2,インターネットを利用した各種情報提供サービス業 不動産の賃貸及び所有、管理、利用及び売買 海外進出のための支援事業 外国人に対する生活サポート事業 インバウンド・ソリューション事業 コンサルティング事業 上記各号に付帯又は関連する一切の事業,アークライズ株式会社,https://arc-rise.co.jp/contact/,,,コンサルティング,,,044-873-2852,daily_directory_enriched.csv,,管理 / サポート / コンサルティング,https://yuryoweb.com/company_info/%e3%82%a2%e3%83%bc%e3%82%af%e3%83%a9%e3%82%a4%e3%82%ba%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,https://arc-rise.co.jp/
8560804 長崎県大村市大川田町４３５番地３,WEBホームページ・動画制作事業 オフィス機器・ＬＥＤ照明の販売・保守事業 通信ネットワーク構築・保守事業 企業ブランディング・広告事業 NTTグループパートナー事業 ITソリューション事業 所在地: 長崎県長崎市 所在地: 長崎県長崎市 所在地: 長崎県長崎市 所在地: 長崎県長崎市 所在地: 長崎県長崎市,アーテック株式会社,,keep,,,,,代表者名 縄田 由希子,grip_ec_content_print.csv,,,https://db.grip.website/detail/1310001013530,MEOハブ候補,,https://arttech.co.jp/
2610023 千葉県千葉市美浜区中瀬１丁目５番地１,・マーケティング事業 ・ポイントサービス事業 所在地: 千葉県茂原市 所在地: 千葉県佐倉市 所在地: 千葉県千葉市美浜区 所在地: 千葉県千葉市緑区 所在地: 千葉県千葉市美浜区,イオンマーケティング株式会社,,,,,,,代表者名,daily_approved_pool.csv,,,https://db.grip.website/detail/3040001014059,MEOハブ候補,,https://www.aeonmarketing.co.jp/
1130021 東京都文京区本駒込５丁目７０番９号,最終更新日時： 2026/04/11 11:21 法人番号 3011502000467 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 イガラシプロ有限会社 イガラシプロ 広告業界 広告業界 / PR・広報 出版物の販売促進ツールの総合商社。雑誌や書籍などの販売促進に関する業務を行う。 ,イガラシプロ有限会社,,keep,,,,,代表者名,grip_design_ads.csv,,,https://db.grip.website/detail/3011502000467,MEOハブ候補,,https://igarashi-pro.co.jp/company
0650026 北海道札幌市東区北二十六条東２１丁目３番１号,最終更新日時： 2026/07/05 19:10 法人番号 2430001001282 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 イコマ北海道株式会社 イコマホッカイドウ 広告業界 広告業界 / 屋外広告・交通広告 車のガラス修理・交換 ,イコマ北海道株式会社,,keep,,,,,0117878828,grip_design_ads.csv,,,https://db.grip.website/detail/2430001001282,MEOハブ候補,,https://www.ikoma-h.co.jp/
〒483-8044 愛知県江南市宮後町砂場西114番地,アプリケーション・サービス・プロバイダ事業 IT導入コンサルタント事業 ホームページ制作、運用、サポート事業 ネットワーク構築サービス事業 各種システム・ソフトウェア・受託開発事業,インテグレ株式会社,https://www.integre.co.jp/#contact,,,MEO / Webマーケティング / webマーケティング / 集客 / SNS運用,,,0587-22-7986,daily_directory_enriched.csv,,運用 / サポート,https://yuryoweb.com/company_info/%e3%82%a4%e3%83%b3%e3%83%86%e3%82%b0%e3%83%ac%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be/,MEOハブ候補,,https://www.integre.co.jp/
東京都中央区明石町１１番１５号,"インプリメント株式会社 インプリメント 最新のメディアクリエイティブワークを融合させた広告制作会社で、幅広いマーケティングツールや動画プロモーションを提供し、効果的なメディアミックスを実現しています。 サービス業界（その他） 東京都中央区明石町１１番１５号 更新日：2026年05月05日 業界分類 業績 評判 求人・採用 インプリメント株式会社はどんな会社 インプリメント株式会社の特徴は、広告制作やメディアプロモーションを専門とする企業で、安定したクリエイティブワークと動画活用を駆使したマーケティング施策を提供しています。Webサイトやパンフレット制作、プロモーションビデオ、テレビCM制作に加え、イベント撮影など幅広いサービスを展開。特に動画活用に注力し、YouTubeなどのオンラインプラットフォームを利用したプロモーションを行っています。また、新聞や雑誌、テレビなどを駆使したメディアプロモーションに強みがあり、書籍販売促進の領域でも多くの出版社と連携。オリジナルのマーケティングメソッドを提案し、最新トレンドを反映した具体的な施策を実践し、クライアントに新たな価値を提供しています。 業種は、広告制作, メディアプロモーション, マーケティング, 動画制作。インプリメント株式会社の資本金は、1000万円 です。 このページに掲載されている内容は、2026年05月05日に更新された情報です。 全国法人検索は現在α版です。掲載されているデータについて一切の保証をしておりませんので、予めご了承の上ご利用ください🙇 インプリメント株式会社の企業情報 法人番号 9010001143648 企業名（法人名） インプリメント株式会社 読み方 インプリメント 業種・業界 業務内容 郵便番号 〒104-0044 本社住所 東京都中央区明石町１１番１５号 アクセス方法をGoogleMapで見る 証券コード 未上場 社長/代表取締役 非表示中 ホームページ https://www.***** 電話番号 03-6264***** FAX番号 設立年 1966年 法人番号指定日 2015年10月05日 ※2015年10月5日より前に設立された場合、一律で 2015年10月05日 に指定されています。 最終登記更新日 2015年10月05日 ※2015年10月5日より前に設立された場合、一律で 2015年10月05日 に指定されています。 ※会社名・所在地・法人番号は 国税庁法人番号公表サイト の公表データです。電話番号・ホームページ・FAX番号は当サイトが独自に収集したもので、国税庁の公表項目ではありません。各項目の収集元・取得日は 電話番号 ・ ホームページ ・ FAX番号 の各ページでご確認いただけます。詳しくは データの出典について をご覧ください。 インプリメント株式会社のイン",インプリメント株式会社,,keep,,販売促進,,,,houjin_all.csv,,支援,https://houjin.goo.to/corporations/9010001143648,MEOハブ候補,,https://www.implement.co.jp/
