address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,"ホームページ制作、SEO、システム開発、パソコンサポートなどを提供している、埼玉県さいたま市の会社。ホームページ制作に関してはWordPressを利用した制作に対応可能。
また、ホームページ制作と、Google・Yahoo!のリスティング広告や、SEO対策、リターゲティング・リマーケティング広告（追従型広告）を組み合わせた施策の提案が可能。発注者の予算に合わせて、運用から改善、実行までをサポートしている。
システム開発に関しては受発注システム、在庫管理システム、顧客・名簿管理システムなどの開発を行うことができる。",ファームネット有限会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/firmnet,MEOハブ候補,http://www.firmnet.co.jp/hp/works/
,"東京都港区南青山にあるデザインコンサルティングファーム。
1999年設立。『GQ japan』『Harper‘s BAZAAR』『Milk japon』『東京カレンダー』『FRaU』『日経ビジネス』など人気雑誌のアートディレクション、デザインの実績がある。
雑誌づくりの第一線で培ってきたトレンドへの鋭い嗅覚と柔軟な編集思考、さらに品質へのこだわりを武器に、現在は、企業ブランディング、ロゴマーク開発やパッケージデザインから、経営計画におけるデザインコンサルティングまで幅広いフィールドで積極的に事業を展開中。",株式会社ダイナマイト・ブラザーズ・シンジケート,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/d-b-s,MEOハブ候補,https://d-b-s.co.jp/works/
,ユーザーの心を刺激するデザインクオリティとユーザビリティを最重要視したサイト制作を手掛けています。コーポレートサイト、採用サイト、ブランドサイト等の各種WEBサイトの制作、ECサイトやCMSなどのシステム構築も手掛けています。WEBキャンペーンの企画、実施、LP制作でも多数の実績があります。とくに最近はSNSを活用したキャンペーンを多く手掛けています。オウンドメディア、ペイドメディア、アーンドメディア、シェアードメディアの各々の強みと利点を生かしWEB戦略の最適化を図るWEBマーケティングの提案、企画、実施・改善もおこないます。,DISM株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/dism,MEOハブ候補,https://www.dism.group/services/
,"c reboot（シーリブート）のミッションは、クリエイティブの力を通して人々の暮らしや活動を豊かにすることです。新規企業の立ち上げや、プロモーション活動まで様々な角度から全面的にサポートいたします。
WEBデザイン、プロモーションビデオ、プロダクトデザインなど、お客様のイメージをカタチに、モノを生み出しますが本当のスタートはそこから。出来上がったモノがいつまでも最大限の力を発揮し、お客様をサポートし続けるような、そんなクリエイティブ集団を目指しています。",c reboot（シーリブート）,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/c-reboot,MEOハブ候補,https://c-reboot.jp/workslist/
,"WEBマーケティングのナレッジを活かした成果に特化した制作会社です。
自社内で制作メンバー、広告運用メンバーが在籍しておりますので、
商品の販売戦略～認知獲得～獲得領域までトータルでサポートさせていただいております。",株式会社ダイヤモンドファンタジー,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/diamond-f,MEOハブ候補,https://diamond-f.co.jp/service/webmarketing/
,東京都荒川区に拠点を置くデザイン事務所。簡易から集客まで、要望に合わせてあホームページ制作や保守、改善が得意。またロゴ、名刺、リーフレットなの制作にも対応。飲食や福祉、IT、士業など様々な業界での制作実績を持つ。Google口コミ評価も高く、メディア掲載の実績も豊富。ほか、南千住の商店街情報サイト「コツ通り商店街」を自社で運営し、店舗集客支援に貢献した。,株式会社カトリデザイン事務所,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/katori,MEOハブ候補,https://www.katori.co.jp/works/
,【YouTubeショッピング実績多数あり】当社では、お客様のご要望を丁寧にヒアリングさせていただきながら、これまで培ったノウハウと50名以上のクリエイターや各分野の専門家とのネットワークにより、皆さまの商品販売を総合的にサポートさせていただきます。,あんコーポレーション株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/ann-co,MEOハブ候補,https://ann-co.jp/pages/about
,大阪府大阪市中央区に本社を置く制作会社。ホームページ制作では企画から実装までワンストップで行う。記事ライティングにも対応可能で、オウンドメディアの制作も提供する。,株式会社パンスール,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/penseur,MEOハブ候補,https://www.penseur.co.jp/work/
,,株式会社ザ･ウェイ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/the-way,MEOハブ候補,https://www.the-way.co.jp/
,ブランディングに強い熊本県熊本市のデザイン会社。熊本県の企業を中心に化粧品や食品、製造業まで幅広い業界の企業のブランディング支援を行う。ロゴからホームページ、パンフレット、看板など幅広いデザインに対応。,株式会社TOMODA DESIGN COMPANY,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/2102,MEOハブ候補,http://www.2102.jp/works/
